path,label,domain,record_id,split
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0315_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0315_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0316_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0316_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0317_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0317_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0318_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0318_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0319_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0319_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0320_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0320_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0321_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0321_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0322_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0322_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0323_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0323_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0324_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0324_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0325_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0325_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0326_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0326_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0327_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0327_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0328_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0328_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0329_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0329_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0330_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0330_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0331_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0331_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0332_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0332_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0333_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0333_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0334_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0334_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0335_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0335_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0336_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0336_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0337_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0337_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0338_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0338_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0339_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0339_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0340_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0340_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0341_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0341_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0342_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0342_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0343_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0343_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0344_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0344_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0345_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0345_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0346_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0346_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0347_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0347_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0348_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0348_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0349_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0349_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0350_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0350_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0351_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0351_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0352_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0352_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0353_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0353_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0354_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0354_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0355_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0355_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0356_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0356_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0357_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0357_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0358_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0358_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0359_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0359_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0360_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0360_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0361_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0361_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0362_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0362_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0363_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0363_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0364_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0364_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0365_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0365_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0366_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0366_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0367_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0367_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0368_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0368_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0369_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0369_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0370_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0370_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0371_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0371_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0372_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0372_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0373_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0373_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0374_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0374_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0375_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0375_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0376_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0376_strength_1_ambient,train
